date,prcp_mm_day,tmean_c,pet_mm_day,qobs_mm_day,sin_doy,cos_doy
1980-10-01,0.0,14.57,2.9962782999999997,0.10723783022451663,-0.99999076,0.004303454
1980-10-02,0.0,4.975,1.8194258,0.10723783022451663,-0.9997685,0.021516105
1980-10-03,0.0,8.565,1.9886924,0.10723783022451663,-0.99925,0.03872238
1980-10-04,0.0,11.68,2.574505,0.10723783022451663,-0.9984354,0.05591718
1980-10-05,0.0,13.875,2.7049234,0.10962089311839476,-0.99732494,0.07309541
1980-10-06,0.0,10.89,2.765048,0.10485476733063849,-0.9959189,0.09025198
1980-10-07,0.0,13.385,2.4774666,0.10485476733063849,-0.9942179,0.10738181
1980-10-08,0.0,13.55,2.6626282000000003,0.10485476733063849,-0.9922222,0.124479346
1980-10-09,0.0,12.71,2.583926,0.10723783022451663,-0.9899325,0.14154047
1980-10-10,0.0,7.3500000000000005,1.8420218000000002,0.10723783022451663,-0.9873494,0.15855965
1980-10-11,0.0,3.5199999999999996,1.8976794,0.10485476733063849,-0.98447376,0.17553185
1980-10-12,0.0,10.625,2.5449104,0.10485476733063849,-0.9813065,0.19245155
1980-10-13,0.0,12.61,1.9978936999999999,0.10485476733063849,-0.97784835,0.2093147
1980-10-14,0.0,7.375,1.7922049,0.10485476733063849,-0.9741004,0.22611584
1980-10-15,24.68,3.8749999999999996,1.4865128,0.11915314469390735,-0.97006387,0.24284996
1980-10-16,5.62,-3.5149999999999997,0.2609958,0.10723783022451663,-0.96573997,0.25951168
1980-10-17,7.15,-3.13,0.52112746,0.07864107549797886,-0.9611298,0.27609694
1980-10-18,0.06,-4.0200000000000005,0.7707831,0.10723783022451663,-0.9562348,0.2926004
1980-10-19,0.0,3.19,1.0485464,0.11915314469390735,-0.9510565,0.30901712
1980-10-20,0.0,6.23,1.4486077,0.1310684591632981,-0.94559634,0.3253423
1980-10-21,0.0,7.6499999999999995,1.508376,0.11915314469390735,-0.93985593,0.34157106
1980-10-22,0.0,4.99,1.3232651000000002,0.11915314469390735,-0.93383723,0.35769817
1980-10-23,0.0,-2.96,0.80474746,0.11081242456533386,-0.9275417,0.37371975
1980-10-24,0.0,-4.185,0.71125287,0.10723783022451663,-0.9209712,0.38963056
1980-10-25,0.0,-2.4749999999999996,1.1129661,0.113195487459212,-0.9141279,0.40542594
1980-10-26,0.0,-3.08,0.857326,0.11915314469390735,-0.90701365,0.42110115
1980-10-27,2.0,-4.045,0.52006423,0.11677008180002924,-0.89963067,0.4366516
1980-10-28,0.0,-6.6000000000000005,0.61142445,0.113195487459212,-0.89198136,0.45207223
1980-10-29,0.0,2.54,1.1358397,0.113195487459212,-0.8840675,0.4673593
1980-10-30,0.0,6.535,1.3176589,0.11915314469390735,-0.8758916,0.4825079
1980-10-31,0.0,7.575,1.3578546,0.11915314469390735,-0.8674562,0.49751353
1980-11-01,0.0,8.8,1.7349057,0.11915314469390735,-0.85876375,0.5123717
1980-11-02,0.0,9.24,1.498245,0.11677008180002924,-0.8498171,0.52707773
1980-11-03,0.0,5.36,1.1202643,0.11915314469390735,-0.8406184,0.5416279
1980-11-04,0.0,3.4350000000000005,0.9920038,0.11438701890615106,-0.8311705,0.5560176
1980-11-05,0.0,7.705,1.2197348999999997,0.11915314469390735,-0.8214764,0.5702425
1980-11-06,0.0,10.55,1.3411203999999999,0.11915314469390735,-0.8115391,0.5842981
1980-11-07,0.0,8.77,1.3422713,0.11915314469390735,-0.8013611,0.5981809
1980-11-08,0.72,7.4399999999999995,1.2887768999999998,0.1310684591632981,-0.7909456,0.61188644
1980-11-09,0.0,3.23,0.91595685,0.1310684591632981,-0.7802957,0.6254107
1980-11-10,0.0,6.645,1.0547978999999998,0.1310684591632981,-0.76941466,0.6387496
1980-11-11,0.0,4.815,0.98991406,0.11915314469390735,-0.7583059,0.6518989
1980-11-12,0.0,2.46,0.81566733,0.11915314469390735,-0.7469721,0.66485536
1980-11-13,8.48,-3.07,0.6178835,0.11915314469390735,-0.735417,0.6776148
1980-11-14,1.52,-6.845,0.3284405,0.11915314469390735,-0.72364396,0.6901735
1980-11-15,0.97,-7.029999999999999,0.31421977,0.11915314469390735,-0.71165645,0.70252764
1980-11-16,0.24,-7.715,0.43459177,0.113195487459212,-0.69945806,0.71467364
1980-11-17,0.0,-4.98,0.6623044,0.10723783022451663,-0.6870525,0.7266078
1980-11-18,0.0,-0.9300000000000002,0.76828265,0.10723783022451663,-0.6744436,0.7383264
1980-11-19,0.0,-1.795,0.77538955,0.10962089311839476,-0.6616345,0.7498265
1980-11-20,0.0,-1.9249999999999998,0.59790325,0.11081242456533386,-0.64862937,0.7611044
1980-11-21,0.0,2.335,0.8739174000000001,0.11915314469390735,-0.63543206,0.7721568
1980-11-22,0.0,2.565,0.70688426,0.11915314469390735,-0.6220468,0.78298
1980-11-23,0.0,-4.16,0.636929,0.113195487459212,-0.6084769,0.7935716
1980-11-24,0.0,-6.005,0.5071824,0.10723783022451663,-0.5947266,0.803928
1980-11-25,0.0,-6.319999999999999,0.5114337,0.10723783022451663,-0.5808001,0.8140462
1980-11-26,0.0,-4.88,0.44639722,0.11200395601227293,-0.5667019,0.8239229
1980-11-27,0.0,-6.425000000000001,0.43527415,0.11438701890615106,-0.5524354,0.8335557
1980-11-28,0.0,0.6800000000000002,0.5517569999999999,0.11438701890615106,-0.5380052,0.8429415
1980-11-29,0.0,-0.8450000000000002,0.63749737,0.10962089311839476,-0.5234155,0.85207754
1980-11-30,0.0,0.16999999999999993,0.6727463,0.10962089311839476,-0.5086708,0.8609611
1980-12-01,12.65,-8.11,0.39023426,0.11200395601227293,-0.4937753,0.8695895
1980-12-02,0.0,-12.1,0.26092020000000005,0.11677008180002924,-0.4787335,0.87796026
1980-12-03,0.0,1.65,0.86029166,0.11915314469390735,-0.46354985,0.88607085
1980-12-04,0.0,5.195,0.7905559,0.113195487459212,-0.44822884,0.8939189
1980-12-05,0.0,-0.7450000000000001,0.7759621999999999,0.10128017298982125,-0.43277502,0.90150195
1980-12-06,0.0,-8.190000000000001,0.26057348,0.09651404720206497,-0.4171938,0.9088175
1980-12-07,1.0,-7.87,0.25410372,0.09413098430818682,-0.4014881,0.9158642
1980-12-08,0.0,-8.365,0.3426519,0.09055638996736959,-0.38566345,0.92263955
1980-12-09,0.16,-4.635,0.4560629,0.09055638996736959,-0.36972448,0.92914146
1980-12-10,0.0,-2.175,0.6015106,0.09055638996736959,-0.353676,0.935368
1980-12-11,0.0,1.7149999999999999,0.7182341,0.09413098430818682,-0.3375227,0.9413174
1980-12-12,0.0,4.359999999999999,0.7932376999999999,0.09413098430818682,-0.32126933,0.94698787
1980-12-13,0.0,1.8000000000000003,0.8101638000000001,0.0953225157551259,-0.30492082,0.95237774
1980-12-14,0.0,2.2499999999999996,0.7158985,0.10128017298982125,-0.2884824,0.9574852
1980-12-15,0.0,3.4899999999999998,0.62472963,0.10128017298982125,-0.27195802,0.9623091
1980-12-16,0.0,6.665000000000001,0.6521998,0.0953225157551259,-0.25535306,0.9668479
1980-12-17,0.0,6.3149999999999995,0.8337709000000001,0.10128017298982125,-0.23867245,0.97110015
1980-12-18,1.0,-7.115,0.36783403,0.10723783022451663,-0.22192112,0.97506464
1980-12-19,0.0,-13.719999999999999,0.13289036,0.113195487459212,-0.20510447,0.9787401
1980-12-20,0.0,-11.805,0.20026049,0.11915314469390735,-0.1882266,0.98212564
1980-12-21,0.0,-5.7,0.45857309999999996,0.11915314469390735,-0.17129341,0.9852201
1980-12-22,0.0,2.13,0.7892373,0.113195487459212,-0.15430899,0.9880226
1980-12-23,6.41,-5.105,0.6155434000000001,0.10723783022451663,-0.13727885,0.99053246
1980-12-24,1.35,-17.205,0.019419784,0.10128017298982125,-0.12020804,0.99274874
1980-12-25,0.0,-4.11,0.6208901,0.10723783022451663,-0.103101596,0.9946708
1980-12-26,0.0,6.6450000000000005,0.81533337,0.113195487459212,-0.085964605,0.9962982
1980-12-27,0.0,9.425,0.9319765,0.113195487459212,-0.06880214,0.9976303
1980-12-28,0.72,7.1850000000000005,0.9270995000000001,0.113195487459212,-0.05161929,0.9986668
1980-12-29,0.0,2.2249999999999996,0.8358038000000001,0.10723783022451663,-0.034421146,0.9994074
1980-12-30,0.0,2.845,0.8330405999999999,0.10723783022451663,-0.017212797,0.9998518
1980-12-31,0.0,2.535,0.84002614,0.10723783022451663,6.5168274e-07,1.0
1981-01-01,0.0,-1.7350000000000003,0.66583914,0.10723783022451663,0.0,1.0
1981-01-02,0.0,0.6149999999999998,0.7101105999999999,0.113195487459212,0.017213358,0.9998518
1981-01-03,0.0,0.20000000000000018,0.81511515,0.113195487459212,0.03442161,0.9994074
1981-01-04,0.0,2.075,0.8234153000000001,0.11915314469390735,0.051619668,0.9986668
1981-01-05,0.0,2.92,0.6931968000000001,0.11915314469390735,0.06880243,0.9976303
1981-01-06,0.0,-1.575,0.52168256,0.1310684591632981,0.08596481,0.9962982
1981-01-07,0.0,-1.435,0.5172435999999999,0.11915314469390735,0.1031017,0.9946708
1981-01-08,0.0,-0.8049999999999997,0.66289175,0.11915314469390735,0.120208055,0.99274874
1981-01-09,0.0,-3.435,0.6177451999999999,0.113195487459212,0.13727878,0.99053246
1981-01-10,0.0,-2.9749999999999996,0.42910358,0.11915314469390735,0.15430883,0.9880227
1981-01-11,0.0,-3.58,0.5999209,0.11915314469390735,0.17129315,0.98522013
1981-01-12,0.0,0.15500000000000025,0.8118477,0.11915314469390735,0.18822673,0.9821256
1981-01-13,0.0,3.425,0.76829517,0.113195487459212,0.2051045,0.9787401
1981-01-14,0.0,-0.95,0.5841105,0.10723783022451663,0.22192152,0.9750645
1981-01-15,1.0,-3.555,0.5813065,0.10128017298982125,0.2386728,0.97110003
1981-01-16,0.0,-10.135,0.36513612,0.10128017298982125,0.2553533,0.96684784
1981-01-17,0.0,-5.935,0.5870890000000001,0.10723783022451663,0.27195817,0.96230906
1981-01-18,0.0,-0.355,0.8101691999999999,0.113195487459212,0.28848246,0.9574852
1981-01-19,0.0,0.5750000000000002,0.7457444999999999,0.113195487459212,0.30492124,0.95237756
1981-01-20,0.0,0.06499999999999995,0.8744821,0.113195487459212,0.3212697,0.94698775
1981-01-21,0.0,2.8449999999999998,1.1145918,0.11915314469390735,0.33752292,0.9413173
1981-01-22,0.0,5.605,1.2460659,0.11915314469390735,0.35367614,0.93536794
1981-01-23,0.0,8.705,1.4885688999999998,0.11915314469390735,0.36972457,0.9291414
1981-01-24,0.0,7.6450000000000005,1.2566351,0.113195487459212,0.38566342,0.92263955
1981-01-25,1.98,-0.7299999999999995,0.86096144,0.113195487459212,0.401488,0.9158643
1981-01-26,0.0,-6.885,0.31065848,0.10723783022451663,0.41719362,0.90881765
1981-01-27,0.0,-6.4350000000000005,0.44007385,0.10723783022451663,0.4327756,0.90150166
1981-01-28,0.0,-4.265,0.6640896,0.10723783022451663,0.44822934,0.8939186
1981-01-29,0.02,-3.935,0.556824,0.10723783022451663,0.4635503,0.8860706
1981-01-30,0.0,-2.955,0.7094054,0.10128017298982125,0.47873384,0.8779601
1981-01-31,0.0,-4.06,0.6829959,0.10128017298982125,0.49377558,0.8695894
1981-02-01,0.0,-13.865,0.18842237,0.0953225157551259,0.5086709,0.860961
1981-02-02,0.0,-14.775,0.14931531,0.0953225157551259,0.5234156,0.8520775
1981-02-03,0.0,-9.42,0.37647867,0.0953225157551259,0.5380052,0.8429415
1981-02-04,0.0,-10.08,0.44077137,0.09055638996736959,0.55243534,0.83355576
1981-02-05,0.0,-6.245,0.48109070000000004,0.0857902641796133,0.5667018,0.823923
1981-02-06,0.0,-7.3149999999999995,0.5094075,0.08340720128573514,0.5808003,0.8140461
1981-02-07,0.0,-11.03,0.37894240000000007,0.08340720128573514,0.5947267,0.80392796
1981-02-08,0.0,-15.12,0.14615908,0.081024138391857,0.6084769,0.7935716
1981-02-09,1.25,-14.165,0.20628890000000003,0.07625801260410071,0.62204677,0.7829801
1981-02-10,3.0,-25.47,0.0,0.07149188681634443,0.63543236,0.77215654
1981-02-11,0.0,-18.815,0.0,0.07625801260410071,0.64862955,0.7611042
1981-02-12,0.0,-7.24,0.759143,0.08936485852043054,0.6616346,0.7498264
1981-02-13,0.0,0.355,1.0197251,0.0953225157551259,0.6744436,0.7383263
1981-02-14,0.0,4.57,1.3015021999999998,0.10008864154288218,0.6870528,0.7266075
1981-02-15,0.0,5.32,1.2037693,0.10008864154288218,0.69945836,0.71467334
1981-02-16,0.0,2.83,1.1549599,0.10008864154288218,0.71165663,0.70252746
1981-02-17,0.0,3.92,1.2024565,0.10008864154288218,0.7236441,0.6901734
1981-02-18,0.0,1.0099999999999998,1.0516653999999999,0.09651404720206497,0.735417,0.6776148
1981-02-19,0.0,3.2199999999999998,1.2953322,0.10485476733063849,0.7469721,0.66485536
1981-02-20,0.0,5.029999999999999,1.6127234,0.10485476733063849,0.7583058,0.651899
1981-02-21,0.0,-0.23999999999999977,1.0180625,0.10247170443676035,0.76941484,0.6387494
1981-02-22,0.0,-0.3600000000000001,0.84066135,0.10008864154288218,0.78029585,0.62541056
1981-02-23,0.0,1.9849999999999999,1.064106,0.10723783022451663,0.79094565,0.61188644
1981-02-24,0.0,4.13,1.5160959999999999,0.11081242456533386,0.8013611,0.5981809
1981-02-25,0.0,2.945,1.5430653,0.11438701890615106,0.81153905,0.5842982
1981-02-26,0.0,5.97,1.8543,0.11677008180002924,0.8214766,0.5702422
1981-02-27,0.0,4.7299999999999995,1.57371,0.11081242456533386,0.8311706,0.55601746
1981-02-28,0.0,-1.875,1.0173527,0.10485476733063849,0.8406184,0.5416278
1981-03-01,0.0,-1.0950000000000002,1.1094816,0.10485476733063849,0.8498171,0.5270777
1981-03-02,0.0,-0.41500000000000004,1.4348094,0.10723783022451663,0.858764,0.51237136
1981-03-03,0.0,1.7300000000000002,1.2018536,0.11438701890615106,0.8674564,0.4975133
1981-03-04,0.0,0.6949999999999998,1.4920278999999999,0.10723783022451663,0.8758917,0.48250777
1981-03-05,0.0,1.7850000000000001,1.5651814,0.10723783022451663,0.88406754,0.46735916
1981-03-06,0.0,1.0,1.5187767,0.11081242456533386,0.89198136,0.45207217
1981-03-07,0.0,-2.3150000000000004,0.9988585999999999,0.11081242456533386,0.8996309,0.43665123
1981-03-08,0.0,-0.8199999999999998,1.2003391,0.11438701890615106,0.90701383,0.42110088
1981-03-09,0.0,-0.8450000000000002,1.3217381000000001,0.09651404720206497,0.91412795,0.40542576
1981-03-10,0.0,-0.27,1.3267726999999998,0.10723783022451663,0.92097133,0.3896304
1981-03-11,0.0,0.6999999999999997,1.5532187,0.10485476733063849,0.9275417,0.3737197
1981-03-12,0.0,1.6950000000000003,1.6400918000000002,0.10485476733063849,0.9338373,0.35769814
1981-03-13,0.0,2.3499999999999996,1.8562427,0.10723783022451663,0.9398561,0.34157068
1981-03-14,0.0,3.4749999999999996,1.728909,0.11081242456533386,0.9455964,0.32534203
1981-03-15,0.0,3.6500000000000004,1.9170438000000003,0.10485476733063849,0.95105654,0.30901697
1981-03-16,0.0,3.5250000000000004,1.9232599,0.10723783022451663,0.9562348,0.29260033
1981-03-17,0.0,4.68,1.9302313000000002,0.10723783022451663,0.96112984,0.27609688
1981-03-18,0.0,-2.7249999999999996,0.85426813,0.10247170443676035,0.96573997,0.25951174
1981-03-19,0.0,-3.62,1.080689,0.10008864154288218,0.9700639,0.24284968
1981-03-20,3.28,-0.31499999999999995,1.3414935,0.11081242456533386,0.9741005,0.22611567
1981-03-21,0.0,-1.5549999999999997,1.4906262,0.10485476733063849,0.97784835,0.20931466
1981-03-22,0.01,1.1949999999999998,1.6811831999999998,0.10485476733063849,0.9813065,0.1924515
1981-03-23,3.48,1.415,1.5693209,0.10485476733063849,0.9844738,0.17553143
1981-03-24,0.0,0.2549999999999999,1.6329209999999998,0.10008864154288218,0.98734945,0.15855935
1981-03-25,0.0,2.3449999999999998,1.8551372,0.10485476733063849,0.9899325,0.14154029
1981-03-26,0.0,2.135,1.9440473000000003,0.11081242456533386,0.9922222,0.124479175
1981-03-27,0.0,3.8099999999999996,1.6421038000000001,0.11081242456533386,0.9942179,0.1073814
1981-03-28,0.0,0.1299999999999999,1.4588041999999999,0.11081242456533386,0.995919,0.09025157
1981-03-29,0.0,2.8,1.9968808999999998,0.11677008180002924,0.99732494,0.07309512
1981-03-30,0.0,4.74,2.1116679,0.11915314469390735,0.99843544,0.055916887
1981-03-31,1.27,-0.15500000000000025,1.5169353,0.11677008180002924,0.99925,0.038722325
1981-04-01,0.0,3.2550000000000003,2.0022185,0.1310684591632981,0.9997685,0.02151605
1981-04-02,0.0,6.515000000000001,2.0779471000000003,0.14298377363268885,0.99999076,0.0043033985
1981-04-03,5.25,2.3499999999999996,2.0827603,0.14298377363268885,0.9999167,-0.01291029
1981-04-04,1.86,-3.185,0.8820215,0.14298377363268885,0.9995463,-0.03012027
1981-04-05,0.18,-0.8400000000000003,1.7373418999999999,0.1310684591632981,0.99887973,-0.047321446
1981-04-06,0.0,2.49,1.7849418999999997,0.11915314469390735,0.9979171,-0.0645086
1981-04-07,0.0,-0.7750000000000004,1.5669469999999999,0.11915314469390735,0.9966589,-0.0816764
1981-04-08,0.0,-2.8449999999999998,1.275401,0.11915314469390735,0.9951053,-0.09882023
1981-04-09,0.0,2.265,2.2922518,0.11915314469390735,0.99325687,-0.11593467
1981-04-10,0.0,3.72,2.586096,0.11915314469390735,0.9911141,-0.13301475
1981-04-11,0.0,5.865,2.6606264,0.1310684591632981,0.98867756,-0.15005541
1981-04-12,0.0,8.1,2.9067693,0.1310684591632981,0.98594815,-0.16705173
1981-04-13,0.0,5.6,3.273502,0.1310684591632981,0.98292655,-0.18399844
1981-04-14,0.0,-0.3700000000000001,2.0309238,0.1310684591632981,0.97961366,-0.2008906
1981-04-15,0.0,7.19,2.982901,0.11915314469390735,0.97601056,-0.21772325
1981-04-16,0.0,12.465,3.1316632999999996,0.11915314469390735,0.9721182,-0.2344915
1981-04-17,0.0,9.31,3.2654919999999996,0.11915314469390735,0.96793777,-0.25119004
1981-04-18,0.0,9.465,3.2563383999999997,0.11915314469390735,0.9634705,-0.26781437
1981-04-19,0.0,9.74,3.2422678,0.11915314469390735,0.9587178,-0.28435922
1981-04-20,1.93,5.9,2.1595668999999997,0.11915314469390735,0.953681,-0.3008198
1981-04-21,2.14,3.815,1.8583150000000002,0.11915314469390735,0.9483616,-0.31719127
1981-04-22,1.41,3.8099999999999996,2.265901,0.1310684591632981,0.9427611,-0.33346885
1981-04-23,0.0,6.55,2.481246,0.1310684591632981,0.9368813,-0.3496476
1981-04-24,0.0,10.915,3.6396824999999997,0.1310684591632981,0.9307239,-0.36572254
1981-04-25,0.57,11.905,3.7533634,0.11915314469390735,0.9242907,-0.38168922
1981-04-26,0.0,12.055,4.2251477,0.11915314469390735,0.9175836,-0.3975429
1981-04-27,0.0,12.870000000000001,3.7288766000000004,0.1310684591632981,0.91060466,-0.41327855
1981-04-28,2.83,7.945,3.2336419999999997,0.11915314469390735,0.9033558,-0.42889196
1981-04-29,0.0,7.989999999999999,2.6945477,0.11915314469390735,0.8958392,-0.4443783
1981-04-30,0.0,8.81,2.6590347000000003,0.11915314469390735,0.88805723,-0.45973292
1981-05-01,0.0,8.915,3.8255790000000003,0.11915314469390735,0.88001215,-0.47495112
1981-05-02,5.82,14.41,3.9304595,0.1310684591632981,0.87170625,-0.4900288
1981-05-03,12.15,10.254999999999999,3.920228,0.1310684591632981,0.86314213,-0.5049611
